session_id,user_id,timestamp,traffic_source,device_type,country,product_category,visited_site,viewed_product,added_to_cart,initiated_checkout,completed_purchase,page_views,session_duration_sec,cart_value,revenue
SES_001094,USER_1094,2025-12-21T10:27:15.711Z,email,Desktop,Germany,Sports,Yes,Yes,Yes,No,No,8,1649,30.08,0
SES_001095,USER_1095,2025-12-31T10:38:20.685Z,Organic Search,mobile,USA,,Yes,Yes,Yes,Yes,No,13,603,69.74,0
SES_001096,USER_1096,2025-12-22T14:50:43.318Z,Direct,Tablet,United States,,Yes,Yes,Yes,No,No,12,1485,129.33,0
SES_001097,USER_1097,2025-12-29T15:50:46.723Z,Email,Tablet,Germany,Toys,Yes,Yes,No,No,No,8,,0,0
SES_001098,USER_1972,2025-12-31T16:31:51.656Z,Instagram,,USA,,Yes,No,No,No,No,2,1275,0,0
SES_001099,USER_1099,2025-12-28T02:48:43.691Z,Referral,Tablet,USA,,Yes,No,No,No,No,1,1785,0,0
SES_001100,USER_1631,2025-12-21T06:06:07.281Z,Referral,Mobile,USA,Electronics,Yes,Yes,No,No,No,11,365,0,0
SES_001101,USER_1101,2025-12-30T22:18:12.130Z,Google,Tablet,Germany,,Yes,Yes,No,No,No,15,1015,0,0
SES_001102,USER_1102,2025-12-29T03:25:21.792Z,email,,,,Yes,Yes,No,No,No,4,613,0,0
SES_001103,USER_655,2025-12-29T22:49:30.800Z,email,Mobile,Germany,Sports,Yes,Yes,No,No,No,5,915,0,0
SES_001104,USER_1104,2025-12-29T09:48:14.444Z,Email,,India,Beauty,Yes,Yes,Yes,No,No,3,1268,76.81,0
SES_001105,USER_1105,2025-12-01T10:08:17.410Z,Facebook,desktop,,Fashion,Yes,Yes,No,No,No,9,680,0,0
SES_001106,USER_1106,2025-12-30T19:18:15.437Z,Direct,mobile,USA,Books,Yes,Yes,No,No,No,10,1178,0,0
SES_001107,USER_1107,2025-12-03T08:09:45.886Z,Email,desktop,India,,Yes,Yes,Yes,Yes,Yes,5,884,38.18,80.75
SES_001108,USER_1108,2025-12-27T20:30:16.000Z,Direct,Desktop,Canada,Home & Garden,Yes,Yes,Yes,Yes,Yes,1,1817,525.99,246.26
SES_001109,USER_1109,2025-12-11T07:54:37.510Z,Google,mobile,Canada,,Yes,No,No,No,No,1,1007,0,0
SES_001110,USER_1113,2025-12-24T16:30:34.470Z,Email,Mobile,US,,Yes,No,No,No,No,1,1669,0,0
SES_001111,USER_1111,2025-12-20T22:04:34.474Z,google,Mobile,France,Toys,Yes,Yes,Yes,Yes,Yes,8,287,178.62,311.99
SES_001112,USER_1112,2025-12-15T17:33:12.662Z,Direct,mobile,United States,,Yes,No,No,No,No,3,1113,0,0
SES_001113,USER_1113,2025-12-07T04:28:37.183Z,Google,desktop,Canada,Electronics,Yes,Yes,No,No,No,2,548,0,0
SES_001114,USER_1114,2025-12-05T10:28:34.958Z,Google,Mobile,India,Sports,Yes,Yes,Yes,No,No,10,1769,410.73,0
SES_001115,USER_1115,2025-12-14T03:37:28.432Z,Direct,,Australia,Home & Garden,Yes,Yes,Yes,Yes,Yes,15,1254,415.26,225.76
SES_001116,USER_1116,2025-12-04T17:14:01.802Z,Instagram,desktop,,Home & Garden,Yes,Yes,No,No,No,11,209,0,0
SES_001117,USER_1117,2025-12-13T17:33:17.968Z,Email,Desktop,UK,,Yes,Yes,No,No,No,15,919,0,0
SES_001118,USER_1118,2025-12-23T21:29:58.406Z,Referral,Tablet,,,Yes,No,No,No,No,1,157,0,0
SES_001119,USER_1119,2025-12-06T08:20:27.381Z,Google,Tablet,France,Fashion,Yes,Yes,Yes,Yes,Yes,12,325,71.18,234.67
SES_001120,USER_1120,2025-12-07T03:44:18.162Z,Email,mobile,Germany,Books,Yes,Yes,No,No,No,14,494,0,0
SES_001121,USER_1121,2025-12-05T14:09:43.070Z,Organic Search,mobile,Germany,Sports,Yes,Yes,Yes,Yes,Yes,12,1712,160.11,241.29
SES_001122,USER_1122,2025-12-16T01:39:31.853Z,email,mobile,Australia,Home & Garden,Yes,Yes,No,No,No,13,1795,0,0
SES_001123,USER_1123,2025-12-25T13:53:43.233Z,Referral,Desktop,France,,Yes,No,No,No,No,2,601,0,0
SES_001124,USER_1124,2025-12-22T02:50:47.015Z,google,Tablet,US,,Yes,No,No,No,No,3,1796,0,0
SES_001125,USER_1125,2025-12-18T13:04:53.046Z,Organic Search,mobile,US,Electronics,Yes,Yes,Yes,No,No,6,1031,491.66,0
SES_001126,USER_1126,2025-12-30T06:12:09.501Z,Facebook,,India,Beauty,Yes,Yes,Yes,Yes,Yes,5,135,508.45,75.99
SES_001127,USER_1127,2025-12-24T04:15:44.821Z,Instagram,,USA,Toys,Yes,Yes,No,No,No,9,1698,0,0
SES_001128,USER_1169,2025-12-25T16:42:40.532Z,Direct,mobile,,Beauty,Yes,Yes,No,No,No,13,710,0,0
SES_001129,USER_1129,2025-12-04T17:44:23.869Z,Direct,,USA,,Yes,No,No,No,No,2,461,0,0
SES_001130,USER_1130,2025-12-20T10:48:19.413Z,email,,France,Toys,Yes,Yes,No,No,No,8,53,0,0
SES_001131,USER_417,2025-12-26T04:38:22.827Z,Referral,desktop,Germany,Books,Yes,Yes,No,No,No,12,1036,0,0
SES_001132,USER_1132,2025-12-12T09:23:01.225Z,google,Desktop,Australia,Toys,Yes,Yes,No,No,No,4,1120,0,0
SES_001133,USER_1133,2025-12-25T13:49:54.577Z,Referral,Mobile,United States,Toys,Yes,Yes,No,No,No,9,1153,0,0
SES_001134,USER_1134,2025-12-05T23:24:23.542Z,Referral,Mobile,Canada,Fashion,Yes,Yes,No,No,No,7,408,0,0
SES_001135,USER_1225,2025-12-26T10:28:19.762Z,Direct,Tablet,Australia,,Yes,No,No,No,No,3,1713,0,0
SES_001136,USER_1937,2025-12-09T00:32:47.365Z,email,Mobile,Germany,,Yes,Yes,Yes,No,No,10,459,270.12,0
SES_001137,USER_1137,2025-12-08T06:42:36.689Z,Instagram,Tablet,UK,Home & Garden,Yes,Yes,No,No,No,8,1368,0,N/A
SES_001138,USER_432,2025-12-25T21:28:24.731Z,Instagram,desktop,Canada,Sports,Yes,Yes,No,No,No,15,962,0,0
SES_001139,USER_1139,2025-12-16T18:28:50.980Z,Direct,Desktop,United States,Fashion,Yes,Yes,No,No,No,10,1574,0,0
SES_001140,USER_1140,2025-12-01T11:00:31.792Z,google,mobile,,,Yes,Yes,Yes,Yes,Yes,2,1019,63.24,379.65
SES_001141,USER_1141,2025-12-11T18:47:58.255Z,Organic Search,Desktop,US,Electronics,Yes,Yes,No,No,No,11,866,0,0
SES_001142,USER_111,2025-12-06T23:38:38.813Z,Referral,Mobile,Australia,Fashion,Yes,Yes,Yes,Yes,Yes,12,330,133.6,343.12
SES_001143,USER_89,2025-12-10T12:54:45.774Z,email,Tablet,Australia,Toys,Yes,Yes,No,No,No,3,480,0,0
SES_001144,USER_1144,2025-12-29T21:37:08.319Z,Referral,Mobile,USA,Home & Garden,Yes,Yes,No,No,No,11,542,0,0
SES_001145,USER_1145,2025-12-20T23:27:41.981Z,google,Tablet,United States,Sports,Yes,Yes,No,No,No,5,1405,0,0
SES_001146,USER_1146,2025-12-25T17:59:13.185Z,google,,Canada,Beauty,Yes,Yes,Yes,No,No,13,633,268.09,0
SES_001147,USER_1147,2025-12-31T10:30:46.676Z,email,desktop,Germany,Home & Garden,Yes,Yes,No,No,No,1,1440,0,0
SES_001148,USER_1148,2025-12-21T23:31:17.279Z,Referral,Mobile,Germany,,Yes,No,No,No,No,3,135,0,0
SES_001149,USER_1149,2025-12-12T03:59:27.955Z,Direct,,Canada,Electronics,Yes,Yes,Yes,Yes,Yes,6,1461,422.4,378.6
SES_001150,USER_1150,2025-12-29T20:51:56.261Z,Instagram,mobile,Germany,,Yes,No,No,No,No,3,1794,0,0
SES_001151,USER_1997,2025-12-23T06:00:31.315Z,Email,,Australia,,Yes,No,No,No,No,3,990,0,0
SES_001152,USER_1690,2025-12-05T21:55:45.510Z,Google,,USA,Sports,Yes,Yes,No,No,No,12,581,0,0
SES_001153,USER_1153,2025-12-24T16:41:03.787Z,Direct,,,,Yes,No,No,No,No,3,7491,0,0
SES_001154,USER_1154,2025-12-31T17:30:35.987Z,Facebook,Desktop,India,Sports,Yes,Yes,No,No,No,7,1775,0,0
SES_001155,USER_1155,2025-12-11T21:58:19.599Z,google,mobile,India,Sports,Yes,Yes,No,No,No,8,283,0,0
SES_001156,USER_195,2025-12-11T04:34:57.360Z,Facebook,mobile,USA,,Yes,No,No,No,No,3,1636,0,0
SES_001157,USER_1157,2025-12-16T12:28:29.821Z,Email,Mobile,France,,Yes,Yes,No,No,No,4,1398,0,0
SES_001158,USER_1158,2025-12-11T00:01:23.175Z,google,Mobile,,Toys,Yes,Yes,No,No,No,11,677,0,0
SES_001159,USER_710,2025-12-08T14:20:07.511Z,Google,Desktop,,Home & Garden,Yes,Yes,Yes,No,No,14,963,257.73,0
SES_001160,USER_1556,2025-12-31T14:43:10.253Z,Google,,United States,Toys,Yes,Yes,No,No,No,6,1772,0,0
SES_001161,USER_1161,2025-12-23T20:30:36.631Z,Organic Search,mobile,Australia,Sports,Yes,Yes,Yes,No,No,14,1243,465.47,0
SES_001162,USER_1162,2025-12-04T21:29:05.025Z,Organic Search,desktop,US,Beauty,Yes,Yes,No,No,No,13,1418,0,0
SES_001163,USER_1163,2025-12-02T03:43:45.249Z,email,Mobile,India,Books,Yes,Yes,No,No,No,11,1497,0,0
SES_001164,USER_1164,2025-12-06T18:31:33.270Z,Instagram,desktop,USA,,Yes,No,No,No,No,3,938,0,0
SES_001165,USER_1041,2025-12-07T04:45:50.847Z,email,desktop,USA,Toys,Yes,Yes,Yes,Yes,No,6,957,497.71,0
SES_001166,USER_1166,2025-12-15T05:13:13.300Z,Referral,mobile,UK,,Yes,No,No,No,No,1,1679,0,0
SES_001167,USER_1167,2025-12-15T22:46:22.137Z,Referral,desktop,,Home & Garden,Yes,Yes,Yes,No,No,5,835,232.21,0
SES_001168,USER_239,2025-12-28T20:16:59.972Z,Instagram,desktop,UK,,Yes,No,No,No,No,3,1529,0,0
SES_001169,USER_1169,2025-12-04T21:33:33.924Z,Facebook,Mobile,US,Toys,Yes,Yes,Yes,No,No,3,129,115.17,0
SES_001170,USER_1170,2025-12-07T12:36:40.263Z,email,Mobile,India,,Yes,No,No,No,No,1,108,0,0
SES_001171,USER_1569,2025-12-29T23:59:14.955Z,Referral,,,,Yes,No,No,No,No,3,1373,0,0
SES_001172,USER_1172,2025-12-19T18:11:59.684Z,Facebook,Mobile,US,,Yes,No,No,No,No,2,525,0,0
SES_001173,USER_28,2025-12-05T05:16:40.790Z,email,Mobile,Germany,Books,Yes,Yes,No,No,No,13,204,0,0
SES_001174,USER_1174,2025-12-15T15:38:37.667Z,Direct,,Germany,Home & Garden,Yes,Yes,Yes,No,No,2,391,243.44,0
SES_001175,USER_109,2025-12-19T08:15:14.501Z,email,Tablet,UK,Sports,Yes,Yes,No,No,No,11,1158,0,0
SES_001176,USER_956,2025-12-02T14:54:45.084Z,Organic Search,,France,,Yes,No,No,No,No,3,60,0,0
SES_001177,USER_1647,2025-12-03T05:12:24.812Z,email,mobile,UK,Home & Garden,Yes,Yes,No,No,No,4,1060,0,0
SES_001178,USER_1178,2025-12-24T01:54:47.551Z,Email,Mobile,US,Sports,Yes,Yes,No,No,No,12,1229,0,0
SES_001179,USER_1179,2025-12-21T06:39:50.073Z,Google,mobile,US,Books,Yes,Yes,No,No,No,2,1707,0,0
SES_001180,USER_1180,2025-12-27T23:16:46.485Z,email,Tablet,USA,,Yes,Yes,No,No,No,8,346,0,0
SES_001181,USER_1181,2025-12-11T07:12:37.399Z,Email,desktop,India,Home & Garden,Yes,Yes,No,No,No,12,1667,0,0
SES_001182,USER_1182,2025-12-25T13:22:29.633Z,Email,Tablet,Australia,,Yes,No,No,No,No,1,1010,0,0
SES_001183,USER_1458,2025-12-04T16:48:22.104Z,google,Mobile,Canada,Home & Garden,Yes,Yes,Yes,Yes,Yes,3,555,137.34,240.9
SES_001184,USER_1184,2025-12-23T09:43:13.101Z,Google,Desktop,United States,Toys,Yes,Yes,Yes,Yes,No,6,737,282.97,0
SES_001185,USER_1185,2025-12-26T18:38:09.069Z,email,mobile,Australia,,Yes,No,No,No,No,2,1687,0,0
SES_001186,USER_827,2025-12-23T09:24:15.433Z,Instagram,Mobile,,Toys,Yes,Yes,Yes,No,No,7,653,448.01,0
SES_001187,USER_1187,2025-12-28T19:35:36.750Z,Email,,UK,Beauty,Yes,Yes,No,No,No,3,951,0,0
SES_001188,USER_1188,2025-12-07T01:10:42.551Z,Instagram,Tablet,Germany,Sports,Yes,Yes,No,No,No,15,1390,0,0
SES_001189,USER_1189,2025-12-18T13:09:34.071Z,Direct,Tablet,France,,Yes,No,No,No,No,3,1206,0,0
SES_001190,USER_1190,2025-12-21T11:47:03.006Z,Referral,mobile,Germany,,Yes,No,No,No,No,3,1001,0,0
SES_001191,USER_1808,2025-12-07T07:06:20.553Z,Organic Search,Desktop,France,,Yes,No,No,No,No,1,1523,0,0
SES_001192,USER_1192,2025-12-24T18:20:57.847Z,Direct,mobile,Canada,,Yes,No,No,No,No,3,1827,0,0
SES_001193,USER_1193,2025-12-17T08:51:07.875Z,email,desktop,India,,Yes,No,No,No,No,2,1812,0,0
SES_001194,USER_1194,2025-12-10T06:13:27.840Z,email,,Canada,,Yes,No,No,No,No,1,1207,0,0
SES_001195,USER_719,2025-12-20T10:44:55.015Z,Referral,desktop,France,,Yes,No,No,No,No,2,1260,0,0
SES_001196,USER_1196,2025-12-07T14:17:20.678Z,Email,desktop,France,Home & Garden,Yes,Yes,No,No,No,7,878,0,0
SES_001197,USER_1197,2025-12-24T17:27:52.494Z,google,desktop,United States,Beauty,Yes,Yes,Yes,No,No,2,781,325.66,0
SES_001198,USER_1198,2025-12-04T06:30:30.459Z,Email,Mobile,Canada,Beauty,Yes,Yes,Yes,Yes,No,15,110,168.03,0
SES_001199,USER_1199,2025-12-19T18:53:06.616Z,Direct,,Australia,Beauty,Yes,Yes,No,No,No,6,50,0,0
SES_001200,USER_1200,2025-12-08T10:24:48.689Z,email,,,,Yes,No,No,No,No,3,1410,0,0
SES_001201,USER_1201,2025-12-05T12:24:54.366Z,Facebook,Tablet,United States,,Yes,No,No,No,No,3,1422,0,0
SES_001202,USER_1202,2025-12-08T20:15:28.951Z,Organic Search,Mobile,Australia,,Yes,No,No,No,No,1,766,0,0
SES_001203,USER_1203,2025-12-30T09:52:30.564Z,Organic Search,mobile,Australia,Fashion,Yes,Yes,No,No,No,10,1390,0,0
SES_001204,USER_1204,2025-12-12T23:29:56.992Z,email,Tablet,US,Beauty,Yes,Yes,No,No,No,4,82,0,0
SES_001205,USER_1205,2025-12-07T18:26:11.191Z,Google,Desktop,India,,Yes,No,No,No,No,1,3443,0,0
SES_001206,USER_953,2025-12-23T19:28:24.490Z,Referral,desktop,US,Fashion,Yes,Yes,Yes,Yes,Yes,10,995,472.28,150.34
SES_001207,USER_1207,2025-12-17T14:20:29.547Z,Organic Search,,United States,,Yes,No,No,No,No,2,586,0,0
SES_001208,USER_1208,2025-12-31T17:34:39.909Z,Email,mobile,France,Toys,Yes,Yes,Yes,Yes,No,3,881,384.16,0
SES_001209,USER_1209,2025-12-26T01:00:12.687Z,email,desktop,,,Yes,Yes,No,No,No,11,343,0,0
SES_001210,USER_1210,2025-12-19T19:13:17.723Z,Facebook,,France,Electronics,Yes,Yes,No,No,No,1,463,0,0
SES_001211,USER_1211,2025-12-20T01:19:06.276Z,Facebook,Tablet,UK,Fashion,Yes,Yes,No,No,No,10,1432,0,0
SES_001212,USER_1587,2025-12-20T14:19:41.450Z,Google,Mobile,India,Books,Yes,Yes,Yes,Yes,Yes,7,1559,446.95,311.66
SES_001213,USER_1213,2025-12-30T00:58:09.507Z,Direct,Desktop,US,Sports,Yes,Yes,Yes,No,No,12,379,114.06,0
SES_001214,USER_1214,2025-12-16T23:35:55.074Z,Instagram,Desktop,USA,,Yes,No,No,No,No,3,546,0,0
SES_001215,USER_393,2025-12-18T01:44:18.394Z,Direct,,USA,,Yes,No,No,No,No,3,1368,0,0
SES_001216,USER_1216,2025-12-28T01:19:12.505Z,Facebook,mobile,UK,Toys,Yes,Yes,Yes,No,No,3,36,480.09,0
SES_001217,USER_1053,2025-12-27T07:40:32.536Z,Facebook,,US,Toys,Yes,Yes,Yes,No,No,4,810,478.6,0
SES_001218,USER_1218,2025-12-31T12:00:44.921Z,Organic Search,Desktop,France,,Yes,No,No,No,No,1,446,0,0
SES_001219,USER_1856,2025-12-16T00:41:11.589Z,Referral,,Canada,Sports,Yes,Yes,No,No,No,12,1148,0,0
SES_001220,USER_1220,2025-12-25T13:37:26.618Z,Instagram,desktop,US,,Yes,No,No,No,No,3,,0,0
SES_001221,USER_1439,2025-12-12T08:13:29.753Z,Google,,Australia,,Yes,Yes,No,No,No,15,,0,0
SES_001222,USER_1222,2025-12-18T23:01:39.820Z,Instagram,desktop,Australia,Sports,Yes,Yes,No,No,No,4,1591,0,0
SES_001223,USER_1706,2025-12-13T16:32:19.744Z,Organic Search,Tablet,UK,,Yes,No,No,No,No,1,79,0,0
SES_001224,USER_1224,2025-12-09T02:14:45.176Z,Google,Mobile,Germany,Beauty,Yes,Yes,Yes,No,No,9,288,493.84,0
SES_001225,USER_1225,2025-12-28T14:29:39.750Z,google,Mobile,India,,Yes,No,No,No,No,1,821,0,0
SES_001226,USER_1226,2025-12-22T06:37:08.193Z,google,mobile,UK,,Yes,Yes,No,No,No,12,652,0,0
SES_001227,USER_1227,2025-12-09T04:07:03.473Z,Email,Tablet,Germany,,Yes,No,No,No,No,1,1409,0,0
SES_001228,USER_1228,2025-12-23T10:05:08.453Z,Organic Search,mobile,Germany,,Yes,No,No,No,No,3,1344,0,0
SES_001229,USER_1229,2025-12-02T20:58:12.829Z,Facebook,mobile,USA,Fashion,Yes,Yes,Yes,No,No,11,1147,257.14,0
SES_001230,USER_744,2025-12-13T17:17:36.762Z,Email,desktop,Australia,Books,Yes,Yes,No,No,No,8,1497,0,0
SES_001231,USER_539,2025-12-25T06:24:22.153Z,Facebook,Mobile,,Fashion,Yes,Yes,Yes,No,No,6,554,268.33,0
SES_001232,USER_1232,2025-12-05T07:10:28.656Z,Google,mobile,Canada,Electronics,Yes,Yes,No,No,No,2,2031,0,0
SES_001233,USER_1545,2025-12-10T02:08:35.096Z,Google,,UK,Beauty,Yes,Yes,Yes,Yes,No,6,724,93.8,0
SES_001234,USER_1234,2025-12-01T10:46:59.325Z,Google,mobile,India,,Yes,Yes,No,No,No,2,865,0,0
SES_001235,USER_1235,2025-12-21T07:58:45.114Z,Referral,Desktop,UK,Sports,Yes,Yes,No,No,No,6,315,0,0
SES_001236,USER_1236,2025-12-28T06:42:55.377Z,Facebook,desktop,Germany,Toys,Yes,Yes,No,No,No,12,7575,0,0
SES_001237,USER_1237,2025-12-11T20:35:08.497Z,Google,mobile,UK,,Yes,No,No,No,No,2,147,0,0
SES_001238,USER_1238,2025-12-10T10:29:11.980Z,Google,mobile,India,Fashion,Yes,Yes,No,No,No,10,1337,0,0
SES_001239,USER_1239,2025-12-05T16:25:42.484Z,google,Tablet,United States,,Yes,No,No,No,No,2,1537,0,0
SES_001240,USER_1240,2025-12-21T00:05:16.718Z,Google,mobile,Australia,Beauty,Yes,Yes,Yes,Yes,No,3,1370,413.04,0
SES_001241,USER_1241,2025-12-04T00:26:17.115Z,Referral,Desktop,US,Home & Garden,Yes,Yes,No,No,No,2,1418,0,0
SES_001242,USER_1385,2025-12-17T17:37:56.365Z,Email,Desktop,France,Electronics,Yes,Yes,No,No,No,7,382,0,0
SES_001243,USER_1243,2025-12-10T07:06:33.022Z,Organic Search,mobile,USA,Fashion,Yes,Yes,No,No,No,5,1086,0,0
SES_001244,USER_331,2025-12-01T15:48:49.211Z,Instagram,Desktop,United States,Home & Garden,Yes,Yes,No,No,No,5,910,0,N/A
SES_001245,USER_1245,2025-12-20T00:23:51.746Z,google,,USA,,Yes,No,No,No,No,1,788,0,0
SES_001246,USER_1246,2025-12-28T09:41:45.235Z,Facebook,desktop,Canada,Home & Garden,Yes,Yes,No,No,No,11,988,0,0
SES_001247,USER_1247,2025-12-25T08:16:04.522Z,Referral,mobile,,,Yes,No,No,No,No,1,1630,0,0
SES_001248,USER_1248,2025-12-25T16:18:03.271Z,Email,Tablet,UK,,Yes,No,No,No,No,1,1251,0,0
SES_001249,USER_1203,2025-12-30T21:19:29.318Z,Direct,Mobile,India,Home & Garden,Yes,Yes,Yes,Yes,Yes,2,355,426.6,290.46
SES_001250,USER_1250,2025-12-18T02:51:19.323Z,email,Desktop,USA,Toys,Yes,Yes,No,No,No,5,836,0,0
SES_001251,USER_1251,2025-12-04T09:05:31.024Z,Email,mobile,UK,Toys,Yes,Yes,No,No,No,10,1149,0,0
SES_001252,USER_1252,2025-12-24T19:26:13.219Z,Google,mobile,,,Yes,No,No,No,No,3,1413,0,0
SES_001253,USER_1253,2025-12-30T17:58:12.646Z,email,Tablet,USA,Fashion,Yes,Yes,No,No,No,1,600,0,0
SES_001254,USER_1219,2025-12-18T12:57:35.560Z,Facebook,Tablet,United States,,Yes,No,No,No,No,2,500,0,0
SES_001255,USER_1255,2025-12-31T07:19:42.603Z,Email,Desktop,Australia,Sports,Yes,Yes,No,No,No,5,372,0,0
SES_001256,USER_1105,2025-12-09T03:25:44.803Z,Instagram,Mobile,Canada,,Yes,Yes,No,No,No,14,,0,0
SES_001257,USER_1257,2025-12-01T10:08:39.234Z,Email,Mobile,USA,,Yes,No,No,No,No,3,,0,0
SES_001258,USER_1785,2025-12-16T04:34:52.708Z,Instagram,Tablet,,Electronics,Yes,Yes,Yes,No,No,14,1167,475.26,0
SES_001259,USER_1259,2025-12-04T04:13:25.231Z,email,Tablet,Germany,Home & Garden,Yes,Yes,Yes,No,No,4,566,374.19,0
SES_001260,USER_1260,2025-12-24T13:09:41.217Z,email,,France,Electronics,Yes,Yes,Yes,No,No,6,775,37.04,0
SES_001261,USER_1261,2025-12-07T06:36:31.256Z,Email,,France,Sports,Yes,Yes,No,No,No,4,1503,0,0
SES_001262,USER_1262,2025-12-30T04:24:53.276Z,Email,,,,Yes,No,No,No,No,2,671,0,0
SES_001263,USER_1263,2025-12-10T11:12:04.709Z,Instagram,mobile,,,Yes,No,No,No,No,1,1420,0,N/A
SES_001264,USER_1264,2025-12-05T12:59:50.577Z,Direct,Tablet,UK,,Yes,Yes,Yes,Yes,Yes,7,158,428.32,432.53
SES_001265,USER_1265,2025-12-04T03:11:06.033Z,Email,Desktop,Canada,,Yes,No,No,No,No,3,1297,0,0
SES_001266,USER_1266,2025-12-02T22:33:24.356Z,Referral,,India,Books,Yes,Yes,Yes,No,No,10,1555,395.8,0
SES_001267,USER_1267,2025-12-07T13:03:23.410Z,google,mobile,United States,Toys,Yes,Yes,No,No,No,11,235,0,0
SES_001268,USER_1268,,email,,United States,Toys,Yes,Yes,Yes,No,No,12,1510,487.32,0
SES_001269,USER_1269,2025-12-04T22:21:30.981Z,Facebook,Mobile,Germany,,Yes,Yes,No,No,No,3,194,0,0
SES_001270,USER_572,2025-12-14T10:24:04.540Z,Google,Desktop,Germany,Fashion,Yes,Yes,Yes,Yes,No,15,1526,398.92,0
SES_001271,USER_1613,2025-12-13T19:29:00.425Z,Instagram,Mobile,Germany,Beauty,Yes,Yes,No,No,No,13,1487,0,0
SES_001272,USER_1272,2025-12-15T14:09:32.952Z,Organic Search,desktop,US,,Yes,No,No,No,No,3,647,0,0
SES_001273,USER_1273,2025-12-19T06:35:12.848Z,Direct,mobile,Australia,,Yes,No,No,No,No,3,1064,0,0
SES_001274,USER_1274,2025-12-27T02:00:45.796Z,google,mobile,US,,Yes,No,No,No,No,2,469,0,0
SES_001275,USER_1275,2025-12-17T19:28:07.854Z,Referral,Tablet,United States,Electronics,Yes,Yes,Yes,No,No,14,1563,37.35,0
SES_001276,USER_1276,2025-12-26T21:56:49.551Z,Google,Desktop,Australia,,Yes,Yes,No,No,No,4,587,0,0
SES_001277,USER_1277,2025-12-09T09:12:42.100Z,Email,mobile,UK,Sports,Yes,Yes,Yes,Yes,No,10,942,105.81,0
SES_001278,USER_782,2025-12-01T07:41:54.513Z,Google,desktop,Australia,Home & Garden,Yes,Yes,No,No,No,11,1683,0,0
SES_001279,USER_1279,2025-12-19T16:35:55.944Z,google,,Australia,Home & Garden,Yes,Yes,Yes,No,No,9,1716,416.49,0
SES_001280,USER_1280,2025-12-31T17:14:47.155Z,Referral,,Germany,Books,Yes,Yes,No,No,No,12,756,0,0
SES_001281,USER_1281,2025-12-02T09:37:11.745Z,Facebook,desktop,United States,Electronics,Yes,Yes,Yes,No,No,1,891,409.52,0
SES_001282,USER_1282,2025-12-14T04:29:55.344Z,Referral,Mobile,,Fashion,Yes,Yes,Yes,Yes,Yes,5,233,419.46,340.51
SES_001283,USER_1951,2025-12-08T09:21:02.733Z,Organic Search,Desktop,Australia,,Yes,No,No,No,No,1,1575,0,0
SES_001284,USER_1284,2025-12-05T07:01:07.411Z,Instagram,Tablet,Australia,,Yes,No,No,No,No,1,1085,0,0
SES_001285,USER_1285,2025-12-03T07:29:25.805Z,google,Desktop,US,Home & Garden,Yes,Yes,No,No,No,12,1484,0,0
SES_001286,USER_1286,2025-12-06T22:56:44.138Z,Email,mobile,Australia,,Yes,No,No,No,No,3,350,0,0
SES_001287,USER_1287,2025-12-03T06:19:01.525Z,Google,Desktop,Australia,Home & Garden,Yes,Yes,No,No,No,2,1021,0,0
SES_001288,USER_1288,2025-12-18T10:33:35.184Z,google,desktop,Canada,Fashion,Yes,Yes,No,No,No,8,579,0,0
SES_001289,USER_1289,2025-12-08T22:35:58.431Z,Instagram,Mobile,USA,,Yes,No,No,No,No,3,504,0,0
SES_001290,USER_1282,2025-12-22T02:10:36.523Z,Facebook,desktop,India,Sports,Yes,Yes,Yes,Yes,Yes,4,1248,63.95,399.19
SES_001291,USER_1291,2025-12-25T02:07:12.237Z,Facebook,Desktop,Germany,,Yes,No,No,No,No,2,728,0,0
SES_001292,USER_1292,2025-12-28T08:07:24.386Z,email,mobile,United States,Beauty,Yes,Yes,Yes,No,No,9,7839,513.06,0
SES_001293,USER_1293,2025-12-23T07:40:29.592Z,Organic Search,mobile,Australia,Books,Yes,Yes,Yes,No,No,11,64,253.71,0
SES_001294,USER_1294,2025-12-15T18:56:14.032Z,Organic Search,Tablet,US,,Yes,No,No,No,No,3,168,0,0
SES_001295,USER_1295,2025-12-13T18:46:23.031Z,Direct,Tablet,US,Fashion,Yes,Yes,Yes,No,No,11,136,445.86,0
SES_001296,USER_1296,2025-12-11T01:06:54.533Z,Organic Search,Desktop,United States,Books,Yes,Yes,Yes,Yes,Yes,3,1451,276.72,331.83
SES_001297,USER_1297,2025-12-19T01:37:10.603Z,Email,,India,Sports,Yes,Yes,Yes,Yes,Yes,13,192,202.34,233.01
SES_001298,USER_1298,2025-12-16T09:59:52.148Z,Google,Desktop,US,,Yes,No,No,No,No,3,1087,0,0
SES_001299,USER_1299,2025-12-04T21:46:44.312Z,email,desktop,United States,Beauty,Yes,Yes,No,No,No,12,9442,0,0
SES_001300,USER_91,2025-12-31T20:29:23.915Z,Instagram,,Canada,Electronics,Yes,Yes,Yes,No,No,7,43,133.18,0
SES_001301,USER_1239,2025-12-12T06:37:06.264Z,Direct,,Canada,,Yes,No,No,No,No,3,658,0,0
SES_001302,USER_1302,2025-12-20T09:47:03.266Z,Referral,Desktop,Canada,,Yes,Yes,No,No,No,15,2270,0,0
SES_001303,USER_1303,2025-12-28T07:08:11.808Z,Direct,Mobile,UK,,Yes,No,No,No,No,3,872,0,0
